month,state,district,age_0_5,age_5_17,age_18_greater,total_enrolment
2025-09,Odisha,Jagatsinghapur,737,124,0,861
2025-09,Odisha,Jagatsinghpur,176,28,0,204
2025-09,Odisha,Jajapur,739,216,0,955
2025-09,Odisha,Jajpur,3,2,0,5
2025-09,Odisha,Jharsuguda,420,30,0,450
2025-09,Odisha,Kalahandi,1559,488,8,2055
2025-09,Odisha,Kandhamal,1348,224,0,1572
2025-09,Odisha,Kendrapara,1189,352,1,1542
2025-09,Odisha,Kendujhar,1848,490,3,2341
2025-09,Odisha,Khorda,1282,255,4,1541
2025-09,Odisha,Khordha,112,24,0,136
2025-09,Odisha,Koraput,1692,594,0,2286
2025-09,Odisha,Malkangiri,1365,286,1,1652
2025-09,Odisha,Mayurbhanj,3027,877,4,3908
2025-09,Odisha,NUAPADA,19,2,0,21
2025-09,Odisha,Nabarangapur,2043,981,2,3026
2025-09,Odisha,Nayagarh,849,119,1,969
2025-09,Odisha,Nuapada,865,204,0,1069
2025-09,Odisha,Puri,1138,233,0,1371
2025-09,Odisha,Rayagada,1331,325,1,1657
2025-09,Odisha,Sambalpur,840,130,0,970
2025-09,Odisha,Sonapur,624,112,0,736
2025-09,Odisha,Subarnapur,166,30,0,196
2025-09,Odisha,Sundargarh,200,47,0,247
2025-09,Odisha,Sundergarh,1504,302,8,1814
2025-09,Odisha,jajpur,7,2,0,9
2025-09,Orissa,Anugul,14,1,0,15
2025-09,Orissa,Balangir,156,47,0,203
2025-09,Orissa,Baleshwar,131,22,0,153
2025-09,Orissa,Bargarh,47,4,0,51
2025-09,Orissa,Bhadrak,156,22,0,178
2025-09,Orissa,Cuttack,93,26,0,119
2025-09,Orissa,Debagarh,2,0,0,2
2025-09,Orissa,Dhenkanal,36,11,0,47
2025-09,Orissa,Gajapati,3,0,0,3
2025-09,Orissa,Ganjam,109,22,0,131
2025-09,Orissa,Jagatsinghapur,10,0,0,10
2025-09,Orissa,Jajapur,32,9,0,41
2025-09,Orissa,Jharsuguda,7,0,0,7
2025-09,Orissa,Kalahandi,4,0,0,4
2025-09,Orissa,Kandhamal,14,2,0,16
2025-09,Orissa,Kendrapara,16,1,0,17
2025-09,Orissa,Kendujhar,18,1,0,19
2025-09,Orissa,Khordha,258,40,0,298
2025-09,Orissa,Koraput,43,14,0,57
2025-09,Orissa,Malkangiri,18,4,0,22
2025-09,Orissa,Mayurbhanj,13,1,0,14
2025-09,Orissa,Nayagarh,33,7,0,40
2025-09,Orissa,Puri,71,16,0,87
2025-09,Orissa,Rayagada,86,9,0,95
2025-09,Orissa,Sambalpur,3,1,0,4
2025-09,Orissa,Sonapur,9,0,0,9
2025-09,Orissa,Subarnapur,2,0,0,2
2025-09,Orissa,Sundargarh,42,6,0,48
2025-09,Orissa,Sundergarh,0,1,0,1
2025-09,Pondicherry,Karaikal,64,3,0,67
2025-09,Pondicherry,Pondicherry,416,25,0,441
2025-09,Pondicherry,Yanam,6,2,0,8
2025-09,Puducherry,Karaikal,146,11,0,157
2025-09,Puducherry,Puducherry,401,31,10,442
2025-09,Puducherry,Yanam,5,0,0,5
2025-09,Punjab,Amritsar,1862,337,21,2220
2025-09,Punjab,Barnala,309,32,0,341
2025-09,Punjab,Bathinda,952,123,2,1077
2025-09,Punjab,Faridkot,339,41,1,381
2025-09,Punjab,Fatehgarh Sahib,361,38,3,402
2025-09,Punjab,Fazilka,756,123,3,882
2025-09,Punjab,Ferozepur,555,46,1,602
2025-09,Punjab,Firozpur,185,25,0,210
2025-09,Punjab,Gurdaspur,1298,152,3,1453
2025-09,Punjab,Hoshiarpur,902,67,3,972
2025-09,Punjab,Jalandhar,1242,234,10,1486
2025-09,Punjab,Kapurthala,380,64,64,508
2025-09,Punjab,Ludhiana,2521,597,40,3158
2025-09,Punjab,Malerkotla,262,56,0,318
2025-09,Punjab,Mansa,394,49,2,445
2025-09,Punjab,Moga,590,75,3,668
2025-09,Punjab,Muktsar,142,13,0,155
2025-09,Punjab,Nawanshahr,55,6,0,61
2025-09,Punjab,Pathankot,339,23,0,362
2025-09,Punjab,Patiala,1290,157,0,1447
2025-09,Punjab,Rupnagar,437,41,0,478
2025-09,Punjab,S.A.S Nagar(Mohali),93,15,0,108
2025-09,Punjab,SAS Nagar (Mohali),818,177,14,1009
2025-09,Punjab,Sangrur,837,87,0,924
2025-09,Punjab,Shaheed Bhagat Singh Nagar,310,39,1,350
2025-09,Punjab,Sri Muktsar Sahib,515,62,0,577
2025-09,Punjab,Tarn Taran,878,95,0,973
2025-09,Rajasthan,Ajmer,3125,980,17,4122
2025-09,Rajasthan,Alwar,5235,2311,41,7587
2025-09,Rajasthan,Banswara,1902,1318,3,3223
2025-09,Rajasthan,Baran,1575,646,14,2235
2025-09,Rajasthan,Barmer,4413,2236,18,6667
2025-09,Rajasthan,Bharatpur,3996,2505,37,6538
2025-09,Rajasthan,Bhilwara,3141,1068,25,4234
2025-09,Rajasthan,Bikaner,2186,1865,32,4083
2025-09,Rajasthan,Bundi,1257,410,7,1674
2025-09,Rajasthan,Chittaurgarh,138,31,1,170
2025-09,Rajasthan,Chittorgarh,1361,689,28,2078
2025-09,Rajasthan,Churu,2645,1315,12,3972
2025-09,Rajasthan,Dausa,1824,643,5,2472
2025-09,Rajasthan,Deeg ,0,2,0,2
2025-09,Rajasthan,Dhaulpur,45,16,0,61
2025-09,Rajasthan,Dholpur,2045,844,2,2891
2025-09,Rajasthan,Dungarpur,1620,1149,3,2772
2025-09,Rajasthan,Ganganagar,1464,551,9,2024
2025-09,Rajasthan,Hanumangarh,1368,384,7,1759
2025-09,Rajasthan,Jaipur,6530,2576,25,9131
2025-09,Rajasthan,Jaisalmer,751,500,8,1259
2025-09,Rajasthan,Jalor,3095,1889,8,4992
2025-09,Rajasthan,Jhalawar,2269,762,7,3038
2025-09,Rajasthan,Jhunjhunu,92,48,0,140
2025-09,Rajasthan,Jhunjhunun,2456,756,16,3228
2025-09,Rajasthan,Jodhpur,4211,2111,119,6441
2025-09,Rajasthan,Karauli,2050,813,9,2872
2025-09,Rajasthan,Kota,2012,756,37,2805
2025-09,Rajasthan,Nagaur,4461,1747,19,6227
2025-09,Rajasthan,Pali,2731,1112,24,3867
2025-09,Rajasthan,Pratapgarh,1229,540,3,1772
2025-09,Rajasthan,Rajsamand,1293,590,2,1885
2025-09,Rajasthan,Sawai Madhopur,1717,685,9,2411
2025-09,Rajasthan,Sikar,3566,1238,10,4814
2025-09,Rajasthan,Sirohi,1471,1084,7,2562
2025-09,Rajasthan,Tonk,1555,533,4,2092
2025-09,Rajasthan,Udaipur,3271,2205,8,5484
2025-09,Sikkim,East,90,83,1,174
2025-09,Sikkim,East Sikkim,67,77,7,151
2025-09,Sikkim,Namchi,1,4,6,11
2025-09,Sikkim,North,10,7,0,17
2025-09,Sikkim,North Sikkim,15,4,0,19
2025-09,Sikkim,South,45,58,1,104
2025-09,Sikkim,South Sikkim,32,38,0,70
2025-09,Sikkim,West,39,54,2,95
2025-09,Sikkim,West Sikkim,50,42,4,96
2025-09,Tamil Nadu,Ariyalur,657,97,0,754
2025-09,Tamil Nadu,Chengalpattu,272,57,16,345
2025-09,Tamil Nadu,Chennai,2418,711,27,3156
2025-09,Tamil Nadu,Coimbatore,2466,566,12,3044
2025-09,Tamil Nadu,Cuddalore,2753,364,0,3117
2025-09,Tamil Nadu,Dharmapuri,1472,253,0,1725
2025-09,Tamil Nadu,Dindigul,1809,526,2,2337
2025-09,Tamil Nadu,Erode,1879,320,0,2199
2025-09,Tamil Nadu,Kallakurichi,213,26,1,240
2025-09,Tamil Nadu,Kancheepuram,3306,1071,16,4393
2025-09,Tamil Nadu,Kanniyakumari,816,51,0,867
2025-09,Tamil Nadu,Kanyakumari,660,32,3,695
2025-09,Tamil Nadu,Karur,1309,248,1,1558
2025-09,Tamil Nadu,Krishnagiri,1447,224,1,1672
2025-09,Tamil Nadu,Madurai,3504,367,6,3877
2025-09,Tamil Nadu,Mayiladuthurai,180,22,0,202
2025-09,Tamil Nadu,Nagapattinam,1256,261,0,1517
2025-09,Tamil Nadu,Namakkal,1827,161,3,1991
2025-09,Tamil Nadu,Namakkal   *,0,1,0,1
2025-09,Tamil Nadu,Perambalur,703,72,0,775
2025-09,Tamil Nadu,Pudukkottai,2009,574,1,2584
2025-09,Tamil Nadu,Ramanathapuram,1095,163,0,1258
2025-09,Tamil Nadu,Ranipet,30,6,0,36
2025-09,Tamil Nadu,Salem,2872,457,2,3331
2025-09,Tamil Nadu,Sivaganga,1314,168,0,1482
2025-09,Tamil Nadu,Tenkasi,380,43,0,423
2025-09,Tamil Nadu,Thanjavur,2152,517,3,2672
2025-09,Tamil Nadu,The Nilgiris,469,114,1,584
2025-09,Tamil Nadu,Theni,1060,197,0,1257
2025-09,Tamil Nadu,Thiruvallur,58,13,0,71
2025-09,Tamil Nadu,Thiruvarur,1170,296,1,1467
2025-09,Tamil Nadu,Thoothukkudi,1458,229,0,1687
2025-09,Tamil Nadu,Tiruchirappalli,3430,491,1,3922
2025-09,Tamil Nadu,Tirunelveli,2835,468,0,3303
2025-09,Tamil Nadu,Tirupathur,4,0,0,4
2025-09,Tamil Nadu,Tirupattur,301,20,0,321
2025-09,Tamil Nadu,Tiruppur,1849,350,0,2199
2025-09,Tamil Nadu,Tiruvallur,2922,772,9,3703
2025-09,Tamil Nadu,Tiruvannamalai,2449,274,4,2727
2025-09,Tamil Nadu,Tiruvarur,1,0,0,1
2025-09,Tamil Nadu,Tuticorin,1,0,0,1
2025-09,Tamil Nadu,Vellore,2703,359,0,3062
2025-09,Tamil Nadu,Villupuram,1833,282,0,2115
2025-09,Tamil Nadu,Viluppuram,1398,244,0,1642
2025-09,Tamil Nadu,Virudhunagar,1692,198,1,1891
2025-09,Telangana,Adilabad,1022,189,0,1211
2025-09,Telangana,Bhadradri Kothagudem,688,189,1,878
2025-09,Telangana,Hanumakonda,333,34,0,367
2025-09,Telangana,Hyderabad,3790,1074,78,4942
2025-09,Telangana,Jagitial,562,40,0,602
2025-09,Telangana,Jangaon,19,7,0,26
2025-09,Telangana,Jangoan,365,56,0,421
2025-09,Telangana,Jayashankar Bhupalpally,238,60,0,298
2025-09,Telangana,Jogulamba Gadwal,547,79,0,626
2025-09,Telangana,K.v. Rangareddy,4459,1269,41,5769
2025-09,Telangana,Kamareddy,680,65,0,745
2025-09,Telangana,Karimnagar,1866,288,1,2155
2025-09,Telangana,Khammam,985,629,2,1616
2025-09,Telangana,Komaram Bheem,386,85,0,471
2025-09,Telangana,Mahabubabad,457,83,1,541
2025-09,Telangana,Mahabubnagar,3115,994,2,4111
2025-09,Telangana,Mancherial,329,69,1,399
2025-09,Telangana,Medak,2228,558,1,2787
2025-09,Telangana,Medchal-malkajgiri,905,277,16,1198
2025-09,Telangana,Medchal?malkajgiri,0,1,0,1
2025-09,Telangana,Medchal−malkajgiri,135,37,2,174
2025-09,Telangana,Mulugu,261,88,0,349
2025-09,Telangana,Nagarkurnool,467,111,0,578
2025-09,Telangana,Nalgonda,2041,470,0,2511
2025-09,Telangana,Narayanpet,441,76,0,517
2025-09,Telangana,Nirmal,531,41,0,572
2025-09,Telangana,Nizamabad,2344,203,1,2548
2025-09,Telangana,Peddapalli,197,31,1,229
2025-09,Telangana,Rajanna Sircilla,262,21,0,283
2025-09,Telangana,Rangareddy,79,16,1,96
2025-09,Telangana,Sangareddy,729,154,3,886
2025-09,Telangana,Siddipet,596,49,0,645
2025-09,Telangana,Suryapet,641,137,0,778
2025-09,Telangana,Vikarabad,764,185,0,949
2025-09,Telangana,Wanaparthy,443,120,0,563
2025-09,Telangana,Warangal,920,201,0,1121
2025-09,Telangana,Warangal (urban),3,1,0,4
2025-09,Telangana,Warangal Rural,216,19,0,235
2025-09,Telangana,Warangal Urban,217,22,1,240
2025-09,Telangana,Yadadri.,537,103,0,640
2025-09,Tripura,Dhalai,258,199,0,457
2025-09,Tripura,Dhalai  *,16,1,0,17
2025-09,Tripura,Gomati,122,52,0,174
2025-09,Tripura,Khowai,51,36,12,99
2025-09,Tripura,North Tripura,319,125,4,448
2025-09,Tripura,Sepahijala,255,132,0,387
2025-09,Tripura,South Tripura,416,256,0,672
2025-09,Tripura,Unakoti,119,56,1,176
2025-09,Tripura,West Tripura,471,215,5,691
2025-09,Uttar Pradesh,Agra,3078,2629,57,5764
2025-09,Uttar Pradesh,Aligarh,2267,2037,51,4355
2025-09,Uttar Pradesh,Allahabad,2828,2582,2,5412
2025-09,Uttar Pradesh,Ambedkar Nagar,1387,1778,13,3178
2025-09,Uttar Pradesh,Amethi,1436,1468,8,2912
2025-09,Uttar Pradesh,Amroha,1460,720,11,2191
2025-09,Uttar Pradesh,Auraiya,840,649,3,1492
2025-09,Uttar Pradesh,Ayodhya,298,111,0,409
2025-09,Uttar Pradesh,Azamgarh,1883,4129,16,6028
2025-09,Uttar Pradesh,Baghpat,1096,1184,34,2314
2025-09,Uttar Pradesh,Bahraich,2606,4385,381,7372
2025-09,Uttar Pradesh,Ballia,1401,2137,4,3542
2025-09,Uttar Pradesh,Balrampur,849,1598,13,2460
2025-09,Uttar Pradesh,Banda,979,1472,10,2461
2025-09,Uttar Pradesh,Bara Banki,2168,1422,21,3611
2025-09,Uttar Pradesh,Barabanki,152,118,0,270
2025-09,Uttar Pradesh,Bareilly,3019,2296,43,5358
2025-09,Uttar Pradesh,Basti,1486,1760,14,3260
2025-09,Uttar Pradesh,Bhadohi,106,102,1,209
2025-09,Uttar Pradesh,Bijnor,3164,1300,2,4466
2025-09,Uttar Pradesh,Budaun,2091,2180,104,4375
2025-09,Uttar Pradesh,Bulandshahar,40,26,0,66
2025-09,Uttar Pradesh,Bulandshahr,2691,2361,32,5084
2025-09,Uttar Pradesh,Chandauli,1329,1488,22,2839
2025-09,Uttar Pradesh,Chitrakoot,924,796,6,1726
2025-09,Uttar Pradesh,Deoria,1694,1899,10,3603
2025-09,Uttar Pradesh,Etah,956,686,10,1652
2025-09,Uttar Pradesh,Etawah,1155,994,14,2163
2025-09,Uttar Pradesh,Faizabad,1576,1293,1,2870
2025-09,Uttar Pradesh,Farrukhabad,843,1069,17,1929
2025-09,Uttar Pradesh,Fatehpur,1641,1516,13,3170
2025-09,Uttar Pradesh,Firozabad,1380,1269,21,2670
2025-09,Uttar Pradesh,Gautam Buddha Nagar,1489,1627,54,3170
2025-09,Uttar Pradesh,Ghaziabad,2979,2524,71,5574
2025-09,Uttar Pradesh,Ghazipur,1772,3069,26,4867
2025-09,Uttar Pradesh,Gonda,2144,2479,66,4689
2025-09,Uttar Pradesh,Gorakhpur,1898,3260,27,5185
2025-09,Uttar Pradesh,Hamirpur,777,584,10,1371
2025-09,Uttar Pradesh,Hapur,904,553,5,1462
2025-09,Uttar Pradesh,Hardoi,2670,2696,49,5415
2025-09,Uttar Pradesh,Hathras,1017,796,16,1829
2025-09,Uttar Pradesh,Jalaun,756,986,22,1764
2025-09,Uttar Pradesh,Jaunpur,1516,3510,9,5035
2025-09,Uttar Pradesh,Jhansi,1477,1050,10,2537
2025-09,Uttar Pradesh,Jyotiba Phule Nagar,17,9,0,26
2025-09,Uttar Pradesh,Kannauj,1040,1194,32,2266
2025-09,Uttar Pradesh,Kanpur Dehat,1028,1043,16,2087
2025-09,Uttar Pradesh,Kanpur Nagar,2581,3142,71,5794
2025-09,Uttar Pradesh,Kasganj,654,653,49,1356
2025-09,Uttar Pradesh,Kaushambi,1109,1033,4,2146
2025-09,Uttar Pradesh,Kheri,2812,3982,110,6904
2025-09,Uttar Pradesh,Kushinagar,1561,2351,6,3918
2025-09,Uttar Pradesh,Kushinagar *,0,1,0,1
2025-09,Uttar Pradesh,Lalitpur,1070,557,24,1651
2025-09,Uttar Pradesh,Lucknow,3575,2913,11,6499
2025-09,Uttar Pradesh,Maharajganj,1239,2556,35,3830
2025-09,Uttar Pradesh,Mahoba,699,539,5,1243
2025-09,Uttar Pradesh,Mahrajganj,2,3,0,5
2025-09,Uttar Pradesh,Mainpuri,1193,1907,17,3117
2025-09,Uttar Pradesh,Mathura,1646,1798,10,3454
2025-09,Uttar Pradesh,Mau,963,2152,14,3129
2025-09,Uttar Pradesh,Meerut,2889,2090,20,4999
2025-09,Uttar Pradesh,Mirzapur,1387,1782,1,3170
2025-09,Uttar Pradesh,Moradabad,2568,1027,19,3614
2025-09,Uttar Pradesh,Muzaffarnagar,1794,1196,3,2993
2025-09,Uttar Pradesh,Pilibhit,1483,800,22,2305
2025-09,Uttar Pradesh,Pratapgarh,2127,1927,11,4065
2025-09,Uttar Pradesh,Prayagraj,326,249,8,583
2025-09,Uttar Pradesh,Rae Bareli,1849,1499,16,3364
2025-09,Uttar Pradesh,Raebareli,0,1,0,1
2025-09,Uttar Pradesh,Rampur,1741,1247,27,3015
2025-09,Uttar Pradesh,Saharanpur,2694,1165,6,3865
2025-09,Uttar Pradesh,Sambhal,1571,1476,42,3089
2025-09,Uttar Pradesh,Sant Kabir Nagar,758,1215,5,1978
2025-09,Uttar Pradesh,Sant Ravidas Nagar,636,1034,1,1671
2025-09,Uttar Pradesh,Sant Ravidas Nagar Bhadohi,14,18,0,32
2025-09,Uttar Pradesh,Shahjahanpur,1948,1902,57,3907
2025-09,Uttar Pradesh,Shamli,1407,833,6,2246
2025-09,Uttar Pradesh,Shrawasti,524,1056,46,1626
2025-09,Uttar Pradesh,Siddharthnagar,1326,2270,130,3726
2025-09,Uttar Pradesh,Sitapur,3166,3284,102,6552
2025-09,Uttar Pradesh,Sonbhadra,1322,963,5,2290
2025-09,Uttar Pradesh,Sultanpur,1472,2058,15,3545
2025-09,Uttar Pradesh,Unnao,1789,1863,74,3726
2025-09,Uttar Pradesh,Varanasi,1948,3218,16,5182
2025-09,Uttarakhand,Almora,355,45,3,403
2025-09,Uttarakhand,Bageshwar,219,22,0,241
2025-09,Uttarakhand,Chamoli,336,35,2,373
2025-09,Uttarakhand,Champawat,280,37,0,317
2025-09,Uttarakhand,Dehradun,1918,301,2,2221
2025-09,Uttarakhand,Garhwal,18,1,0,19
2025-09,Uttarakhand,Hardwar,33,14,0,47
2025-09,Uttarakhand,Haridwar,1185,407,8,1600
2025-09,Uttarakhand,Nainital,886,139,4,1029
2025-09,Uttarakhand,Pauri Garhwal,551,58,2,611
2025-09,Uttarakhand,Pithoragarh,376,48,2,426
2025-09,Uttarakhand,Rudraprayag,279,34,0,313
2025-09,Uttarakhand,Tehri Garhwal,745,122,2,869
2025-09,Uttarakhand,Udham Singh Nagar,1834,397,2,2233
2025-09,Uttarakhand,Uttarkashi,208,44,2,254
2025-09,WEST BENGAL,HOOGHLY,0,1,0,1
2025-09,West  Bengal,Hooghly,8,4,0,12
2025-09,West Bangal,Hooghly,1,0,0,1
2025-09,West Bangal,Howrah,2,1,0,3
2025-09,West Bengal,Alipurduar,240,120,17,377
2025-09,West Bengal,Bankura,2931,851,43,3825
2025-09,West Bengal,Barddhaman,5014,1159,5,6178
2025-09,West Bengal,Bardhaman,534,165,0,699
2025-09,West Bengal,Birbhum,3927,580,8,4515
2025-09,West Bengal,Cooch Behar,2203,997,44,3244
2025-09,West Bengal,Dakshin Dinajpur,2345,452,39,2836
2025-09,West Bengal,Darjeeling,896,450,56,1402
2025-09,West Bengal,Darjiling,232,102,0,334
2025-09,West Bengal,East Midnapore,640,134,1,775
2025-09,West Bengal,East Midnapur,1,0,0,1
2025-09,West Bengal,HOWRAH,1,1,0,2
2025-09,West Bengal,Haora,788,368,0,1156
2025-09,West Bengal,Hawrah,0,1,0,1
2025-09,West Bengal,Hooghiy,1,0,0,1
2025-09,West Bengal,Hooghly,3970,1534,82,5586
2025-09,West Bengal,Howrah,3043,1156,33,4232
2025-09,West Bengal,Hugli,59,15,0,74
2025-09,West Bengal,Jalpaiguri,1783,1409,65,3257
2025-09,West Bengal,Jhargram,270,69,10,349
2025-09,West Bengal,Kalimpong,34,28,22,84
2025-09,West Bengal,Koch Bihar,871,489,3,1363
2025-09,West Bengal,Kolkata,1479,1289,100,2868
2025-09,West Bengal,MALDA,3,1,0,4
2025-09,West Bengal,Malda,4325,1412,19,5756
2025-09,West Bengal,Maldah,456,242,0,698
2025-09,West Bengal,Medinipur,8,1,0,9
2025-09,West Bengal,Murshidabad,12270,1592,15,13877
2025-09,West Bengal,NADIA,2,0,0,2
2025-09,West Bengal,Nadia,4036,998,100,5134
2025-09,West Bengal,North 24 Parganas,8255,2149,238,10642
2025-09,West Bengal,North Dinajpur,91,33,0,124
2025-09,West Bengal,North Twenty Four Parganas,485,157,2,644
2025-09,West Bengal,Paschim Bardhaman,330,129,22,481
2025-09,West Bengal,Paschim Medinipur,5425,1590,28,7043
2025-09,West Bengal,Purba Bardhaman,932,123,22,1077
2025-09,West Bengal,Purba Medinipur,5084,514,17,5615
2025-09,West Bengal,Purulia,237,92,0,329
2025-09,West Bengal,Puruliya,3952,1353,40,5345
2025-09,West Bengal,South 24 Parganas,6981,2419,59,9459
2025-09,West Bengal,South Dinajpur,166,23,0,189
2025-09,West Bengal,South Twenty Four Parganas,797,316,3,1116
2025-09,West Bengal,Uttar Dinajpur,5458,2585,40,8083
2025-09,West Bengal,West Midnapore,626,221,1,848
2025-09,West Bengal,hooghly,0,1,0,1
2025-09,West Bengal,nadia,1,0,0,1
2025-09,West bengal,hooghly,1,1,0,2
2025-09,Westbengal,Hooghly,1,1,0,2
2025-09,andhra pradesh,chittoor,1,0,0,1
2025-09,andhra pradesh,rangareddi,1,0,0,1
2025-10,100000,100000,0,1,0,1
2025-10,Andaman & Nicobar Islands,Andamans,15,0,0,15
2025-10,Andaman & Nicobar Islands,South Andaman,7,0,0,7
2025-10,Andaman and Nicobar Islands,Nicobar,6,4,0,10
2025-10,Andaman and Nicobar Islands,North And Middle Andaman,20,1,0,21
2025-10,Andaman and Nicobar Islands,South Andaman,26,3,0,29
2025-10,Andhra Pradesh,Adilabad,236,71,1,308
2025-10,Andhra Pradesh,Alluri Sitharama Raju,265,26,4,295
2025-10,Andhra Pradesh,Anakapalli,86,4,0,90
2025-10,Andhra Pradesh,Anantapur,979,80,0,1059
2025-10,Andhra Pradesh,Ananthapur,418,39,0,457
2025-10,Andhra Pradesh,Ananthapuramu,669,42,1,712
2025-10,Andhra Pradesh,Annamayya,164,15,6,185
2025-10,Andhra Pradesh,Bapatla,75,11,2,88
2025-10,Andhra Pradesh,Chittoor,1618,165,5,1788
2025-10,Andhra Pradesh,Cuddapah,1206,83,0,1289
2025-10,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,99,9,1,109
2025-10,Andhra Pradesh,East Godavari,1361,126,1,1488
2025-10,Andhra Pradesh,Eluru,100,10,1,111
2025-10,Andhra Pradesh,Guntur,1514,219,1,1734
2025-10,Andhra Pradesh,Hyderabad,967,280,0,1247
2025-10,Andhra Pradesh,K.V.Rangareddy,11,6,0,17
2025-10,Andhra Pradesh,K.v. Rangareddy,5,3,0,8
2025-10,Andhra Pradesh,Kakinada,169,28,2,199
2025-10,Andhra Pradesh,Karim Nagar,21,4,0,25
2025-10,Andhra Pradesh,Karimnagar,143,24,0,167
2025-10,Andhra Pradesh,Khammam,201,59,0,260
2025-10,Andhra Pradesh,Krishna,1127,140,3,1270
2025-10,Andhra Pradesh,Kurnool,2561,212,2,2775
2025-10,Andhra Pradesh,Mahabub Nagar,270,102,0,372
2025-10,Andhra Pradesh,Mahabubnagar,1,0,0,1
2025-10,Andhra Pradesh,Mahbubnagar,124,65,0,189
2025-10,Andhra Pradesh,Medak,277,67,0,344
2025-10,Andhra Pradesh,N. T. R,149,20,5,174
2025-10,Andhra Pradesh,Nalgonda,240,50,0,290
2025-10,Andhra Pradesh,Nandyal,194,16,0,210
2025-10,Andhra Pradesh,Nellore,884,174,0,1058
2025-10,Andhra Pradesh,Nizamabad,138,19,0,157
2025-10,Andhra Pradesh,Palnadu,148,17,1,166
2025-10,Andhra Pradesh,Parvathipuram Manyam,103,14,2,119
2025-10,Andhra Pradesh,Prakasam,1290,217,2,1509
2025-10,Andhra Pradesh,Rangareddi,355,120,0,475
2025-10,Andhra Pradesh,Sri Potti Sriramulu Nellore,128,134,70,332
2025-10,Andhra Pradesh,Sri Sathya Sai,200,9,1,210
2025-10,Andhra Pradesh,Srikakulam,861,34,1,896
2025-10,Andhra Pradesh,Tirupati,130,83,20,233
2025-10,Andhra Pradesh,Visakhapatnam,1525,88,1,1614
2025-10,Andhra Pradesh,Vizianagaram,739,40,0,779
2025-10,Andhra Pradesh,Warangal,231,63,0,294
2025-10,Andhra Pradesh,West Godavari,1015,91,6,1112
2025-10,Andhra Pradesh,Y. S. R,151,6,1,158
2025-10,Arunachal Pradesh,Anjaw,1,2,0,3
2025-10,Arunachal Pradesh,Changlang,76,117,1,194
2025-10,Arunachal Pradesh,Dibang Valley,3,1,0,4
2025-10,Arunachal Pradesh,East Kameng,18,21,0,39
2025-10,Arunachal Pradesh,East Siang,21,21,0,42
2025-10,Arunachal Pradesh,Kamle,0,1,0,1
2025-10,Arunachal Pradesh,Kra Daadi,7,15,0,22
2025-10,Arunachal Pradesh,Kurung Kumey,7,11,0,18
2025-10,Arunachal Pradesh,Lohit,18,23,0,41
2025-10,Arunachal Pradesh,Longding,12,59,0,71
2025-10,Arunachal Pradesh,Lower Dibang Valley,17,11,0,28
2025-10,Arunachal Pradesh,Lower Siang,0,4,0,4
2025-10,Arunachal Pradesh,Lower Subansiri,6,16,0,22
2025-10,Arunachal Pradesh,Namsai,20,15,1,36
2025-10,Arunachal Pradesh,Pakke Kessang,1,0,0,1
2025-10,Arunachal Pradesh,Papum Pare,56,66,0,122
2025-10,Arunachal Pradesh,Shi-yomi,2,5,0,7
2025-10,Arunachal Pradesh,Siang,4,11,0,15
2025-10,Arunachal Pradesh,Tawang,20,10,2,32
2025-10,Arunachal Pradesh,Tirap,19,9,0,28
2025-10,Arunachal Pradesh,Upper Siang,6,9,0,15
2025-10,Arunachal Pradesh,Upper Subansiri,14,16,1,31
2025-10,Arunachal Pradesh,West Kameng,32,14,0,46
2025-10,Arunachal Pradesh,West Siang,27,16,0,43
2025-10,Assam,Bajali,4,0,0,4
2025-10,Assam,Baksa,408,128,90,626
2025-10,Assam,Barpeta,1303,408,25,1736
2025-10,Assam,Biswanath,148,72,1,221
2025-10,Assam,Bongaigaon,313,81,28,422
2025-10,Assam,Cachar,1150,427,304,1881
2025-10,Assam,Charaideo,106,63,0,169
2025-10,Assam,Chirang,145,83,1,229
2025-10,Assam,Darrang,672,306,107,1085
2025-10,Assam,Dhemaji,267,140,257,664
2025-10,Assam,Dhubri,1260,458,108,1826
2025-10,Assam,Dibrugarh,362,174,144,680
2025-10,Assam,Dima Hasao,0,7,2,9
2025-10,Assam,Goalpara,750,224,22,996
2025-10,Assam,Golaghat,297,223,216,736
2025-10,Assam,Hailakandi,562,176,116,854
2025-10,Assam,Hojai,539,196,1,736
2025-10,Assam,Jorhat,493,136,119,748
2025-10,Assam,Kamrup,1015,344,166,1525
2025-10,Assam,Kamrup Metro,421,290,384,1095
2025-10,Assam,Karbi Anglong,327,325,174,826
2025-10,Assam,Karimganj,1003,490,5,1498
2025-10,Assam,Kokrajhar,255,132,113,500
2025-10,Assam,Lakhimpur,629,190,55,874
2025-10,Assam,Majuli,32,20,0,52
2025-10,Assam,Marigaon,666,231,52,949
2025-10,Assam,Nagaon,1261,513,57,1831
2025-10,Assam,Nalbari,605,194,34,833
2025-10,Assam,North Cachar Hills,99,54,1,154
2025-10,Assam,Sibsagar,314,95,190,599
2025-10,Assam,Sonitpur,1080,467,5,1552
2025-10,Assam,South Salmara Mankachar,207,48,0,255
2025-10,Assam,Sribhumi,20,5,1,26
2025-10,Assam,Tamulpur District,8,5,0,13
2025-10,Assam,Tinsukia,385,238,9,632
